Feature,Importance
n10FaRing,0.002832245638974973
nG12FaRing,0.012716042924751604
nFARing,0.016726185315869235
n10FARing,0.010897069172644352
nG12FARing,0.007902685295459698
RotRatio,0.022456940852573312
GGI1,0.0032935753167624743
GGI2,0.02121237379226779
GGI3,0.005855286614844441
GGI4,0.044065553393133026
GGI5,0.030388516675845176
GGI6,0.014697256866711798
JGI1,0.0035060574793179685
TopoShapeIndex,0.003909824200917815
SRW05,0.0018942634963675599
TSRW10,0.009896612232629528
mZagreb1,0.022335848391196227
