Feature,Importance
n8Ring,0.00514888621101294
n5aRing,0.0009207336406525851
nARing,0.017773472604480225
n6ARing,0.0006031481794167012
n8ARing,0.00016285306412767067
nFRing,0.017322778814122742
n7FRing,0.008066852740423307
n8FRing,0.004901921452867762
n9FRing,0.004889080463461949
n10FRing,0.0028165303520466083
nG12FRing,0.010539535845649069
nFaRing,0.0027981985253169427
n10FaRing,0.0001407493056584409
nG12FaRing,0.002580628722618592
nFARing,0.020582177383447663
n10FARing,0.003178457866422898
nG12FARing,0.00843751900450537
RotRatio,0.0064662007724381075
GGI1,0.012196054721789912
GGI2,0.009767222193991336
GGI3,0.0034804051022777403
GGI4,0.010004259266954417
GGI5,0.0029318995630779774
GGI6,0.0015729735165425991
JGI1,0.003919602447765424
TopoShapeIndex,0.0008973964921249624
SRW05,0.010855516926439423
TSRW10,0.006308694259019457
mZagreb1,0.012335595620759204
