Feature,Importance
n8Ring,0.0016996130909692183
n5aRing,0.0005922234267927706
nARing,0.0019445899391698676
n6ARing,0.0026390052969281347
n8ARing,0.00100433336292444
nFRing,0.01105846539532474
n7FRing,0.0033848184598848246
n8FRing,0.0009774171420462788
n9FRing,0.004202636123244953
n10FRing,0.002216845134368548
nG12FRing,0.0011940109508437474
nFaRing,0.002507035383121503
n10FaRing,0.0019493205343525302
nG12FaRing,0.0007910731527147848
nFARing,0.006087923605844985
n10FARing,0.005295681288530377
nG12FARing,0.004091786825187863
RotRatio,0.003832011256107247
GGI1,0.006095472653291233
GGI2,0.007891183095673486
GGI3,0.0018095105393096827
GGI4,0.011755331362296437
GGI5,0.001970522106044466
GGI6,0.009797685899399536
JGI1,0.0015454282884312274
TopoShapeIndex,0.0006096451157722492
SRW05,0.003622725635068491
TSRW10,0.005174171058186687
mZagreb1,0.005512424760400977
