Feature,Importance
n7Ring,0.0034688378571701923
n8Ring,0.0016774920154397441
n5aRing,0.0006837295239635914
nARing,0.003976792970522363
n6ARing,0.000338702194047856
n8ARing,0.0005421657816107574
nFRing,0.0117543773714261
n7FRing,0.0035700359404681565
n8FRing,0.0008281054079745666
n9FRing,0.0034545941004562437
n10FRing,0.001226584442603984
nG12FRing,0.002671594794927616
nFaRing,0.0017693250473585758
n10FaRing,0.0012341028097652784
nG12FaRing,0.0006119857868937536
nFARing,0.009565879812482643
n10FARing,0.002536357655488864
nG12FARing,0.0036797785854567463
RotRatio,0.005784522482078697
GGI1,0.003787920938407502
GGI2,0.009487759021702673
GGI3,0.0027611969806541512
GGI4,0.010507640836580089
GGI5,0.00796949067964444
GGI6,0.001146520828203315
JGI1,0.0010070007068008885
TopoShapeIndex,0.001810625907780543
SRW05,0.0035918572713169615
TSRW10,0.001313098817607512
mZagreb1,0.007561682422633641
