Feature,Importance
SlogP_VSA7,0.00014500769648305577
EState_VSA2,0.003282238358842667
EState_VSA3,0.002455427282832532
EState_VSA4,0.004198267418403309
EState_VSA5,0.0017263948469527868
EState_VSA6,0.0038006194823460055
EState_VSA7,0.010690190735551787
EState_VSA8,0.0011122008132580538
EState_VSA9,0.0023303717097131094
VSA_EState4,0.006042030649559372
VSA_EState5,0.0032284460816408298
VSA_EState7,0.012270635490935973
VSA_EState8,0.004100143195405204
MDEC-11,0.010537034643142651
MDEC-12,0.005901701365441784
MDEC-13,0.0025223070107244483
MDEC-22,0.007773984989222262
MDEC-33,0.0029756043114700795
AMID,0.004081453843465415
MID_h,0.0019414461890208598
AMID_C,0.00660980243681583
n3Ring,0.005271924215789537
n4Ring,0.00084668474661238
n5Ring,0.013310606940965223
