Feature,Importance
SssssC,0.002404007499710834
MAXsCH3,0.002349297765445373
MAXssCH2,0.00524093377304002
MINsCH3,0.0025731770145790596
MINssCH2,0.011722755394396793
ETA_shape_p,0.0037776715493489164
ETA_shape_y,0.011467693236583332
AETA_eta,0.0080106457526829
ETA_eta_B,0.0024445481967950537
IC1,0.010328075225057931
IC2,0.008413520364563255
IC3,0.004438301114776616
TIC1,0.005131264063509727
SIC1,0.0034315930221283397
SIC2,0.0027791612392649265
SIC3,0.001295997855971887
MIC0,0.0026192059947840996
MIC2,0.012347505345009684
Kier1,0.003746710078379999
Kier3,0.0009686471672324272
PEOE_VSA5,0.006011299920794362
PEOE_VSA7,0.01441070118901088
PEOE_VSA8,0.0026469222053151498
PEOE_VSA9,0.0006930426691159953
SMR_VSA4,0.004855323797042148
SMR_VSA9,0.00325112685740315
SlogP_VSA1,0.00048565931130330013
SlogP_VSA2,0.0006678383685637921
SlogP_VSA3,0.0016596887173013976
SlogP_VSA4,0.0025849066167643424
SlogP_VSA7,0.0003612868627042409
EState_VSA2,0.00514319340375123
EState_VSA3,0.006233446466763145
EState_VSA4,0.003656661261273309
EState_VSA5,0.002310348218292709
EState_VSA6,0.002403894287364991
EState_VSA7,0.009734901202301192
EState_VSA8,0.0016650668145389894
EState_VSA9,0.0004610669496166744
VSA_EState4,0.0074023424945447724
VSA_EState5,0.004149523877929546
VSA_EState7,0.014068856669292796
VSA_EState8,0.0031808968321454236
MDEC-11,0.01285662865374357
MDEC-12,0.005792706968251483
MDEC-13,0.0018148084910091756
MDEC-22,0.007374047815090304
MDEC-33,0.0032262283204287875
AMID,0.005289407029237506
MID_h,0.0015606166821107105
AMID_C,0.002955783305963105
n3Ring,0.0062665944671432255
n4Ring,0.0019280537448555907
n5Ring,0.014745391091978435
n7Ring,0.004630328181914351
n8Ring,0.0030707077446522706
n5aRing,0.0006197687360721589
nARing,0.004253623319352509
n6ARing,0.005600331091155096
n8ARing,0.001046798979847392
nFRing,0.009912991032273654
n7FRing,0.005705504807579073
n8FRing,0.0038304198539432935
n9FRing,0.004172775972817242
n10FRing,0.0020157835441127767
nG12FRing,0.0018414453224112842
nFaRing,0.0014340938266297985
n10FaRing,0.0008596288354697087
nG12FaRing,0.0014757837874727908
nFARing,0.008828955684074605
n10FARing,0.003309364415879126
nG12FARing,0.004681755142378991
RotRatio,0.007958651604270247
GGI1,0.001736311791438718
GGI2,0.014620477873236323
GGI3,0.004852053008772416
GGI4,0.013616153406901393
GGI5,0.001816775423124575
GGI6,0.00196384823966387
JGI1,0.0019436559419233734
TopoShapeIndex,0.0025627218036682023
SRW05,0.0018431374662963023
TSRW10,0.004465447527316685
mZagreb1,0.00931730997043231
