Feature,Importance
EState_VSA5,0.005895507193075124
EState_VSA6,0.0012405533769190484
EState_VSA7,0.0052432958048239525
EState_VSA8,0.0018406350682318802
EState_VSA9,0.001660794238925147
VSA_EState4,0.008726398455611701
VSA_EState5,0.003551334537043813
VSA_EState7,0.007432210945656729
VSA_EState8,0.002744965256803977
MDEC-11,0.0006641560558553656
MDEC-12,0.011225859973137837
MDEC-13,0.00658967920173528
MDEC-22,0.00694303481118187
MDEC-33,0.004490386807336874
AMID,0.010638658361932656
MID_h,0.00016787538456391194
AMID_C,0.013855952286923337
n3Ring,0.00532054529793958
n4Ring,0.0026345921934766074
n5Ring,0.018394298341620385
n7Ring,0.0018990664442586013
n8Ring,0.0014213993842513545
n5aRing,0.0023754726805958718
nARing,0.00600019617618363
n6ARing,0.014225396030846896
n8ARing,0.0011809475922129314
nFRing,0.010620912196995458
n7FRing,0.006572581725224523
n8FRing,0.0037176559517007645
n9FRing,0.0029333088937814216
n10FRing,0.006671749973656175
nG12FRing,0.007789270056809078
nFaRing,0.0026522915591199498
n10FaRing,0.0024800986015982253
nG12FaRing,0.0012398626248334582
nFARing,0.01411387939755527
n10FARing,0.004733007824470274
nG12FARing,0.0071334584253405645
RotRatio,0.01601019518517998
GGI1,0.010551199368449605
GGI2,0.014382438174640464
GGI3,0.0017064424994524953
GGI4,0.016286196628708925
GGI5,0.012093713947436078
GGI6,0.006783846970655237
JGI1,0.011721508999103972
TopoShapeIndex,0.00435794347116666
SRW05,0.008280395155656362
TSRW10,0.0006940922416606204
mZagreb1,0.001208730029365282
